"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"210361_s_at",-1.30354504191485,6.33171553598407,-6.34071782040721,2.49840396322266e-08,3.57311631413023e-07,8.50050048965707
"236028_at",1.39406921945298,6.36758118261351,6.33771544219336,2.52863939584401e-08,3.61541210689779e-07,8.48864928872299
"235172_at",-1.19208715144185,5.84328472400627,-6.33583045810931,2.54780739020103e-08,3.64186585775794e-07,8.48120940539576
"230143_at",1.37460198258316,7.09237739564742,6.33545385685302,2.55165421409482e-08,3.6464112429596e-07,8.47972305107593
"1560182_at",-1.14717641239495,4.18029881849575,-6.33450443294904,2.56137778292392e-08,3.65917933169487e-07,8.47597599432341
"214372_x_at",-1.28538432060568,6.65973817788982,-6.33445086684229,2.56192747722505e-08,3.65917933169487e-07,8.47576459077903
"227376_at",-1.58996633541962,7.57337278281741,-6.33351191896526,2.57158197532319e-08,3.67170745981335e-07,8.47205901398559
"205473_at",1.94847905208928,9.07969109389307,6.33346726777703,2.57204198831004e-08,3.67170745981335e-07,8.47188280032463
"1570269_at",1.98665917986281,6.20092489130569,6.33169379425195,2.59037915150401e-08,3.69691934503998e-07,8.46488410848588
"232125_at",-1.57985447544517,5.15309127911287,-6.33041661589561,2.60366507926628e-08,3.71449048844478e-07,8.45984423605569
"207012_at",-1.09857451347736,5.22826121756022,-6.33037973325077,2.6040497562339e-08,3.71449048844478e-07,8.45969869697376
"235693_at",-1.47747595183899,6.82537070184288,-6.32864778513127,2.62217720159283e-08,3.73937241776442e-07,8.45286464281004
"203373_at",-1.38842265515446,6.72916968493098,-6.32793166107187,2.62970906150778e-08,3.74908201143451e-07,8.4500390318722
"232392_at",-1.46127420622829,8.41988897796195,-6.32787012115222,2.63035731062876e-08,3.74908201143451e-07,8.44979621724586
"237336_at",-1.20749304220694,6.13458602607405,-6.32710012179359,2.63848174652721e-08,3.75954313581874e-07,8.44675811999389
"241276_at",2.61346237780984,8.41127903683071,6.32655412153568,2.64425780247318e-08,3.76594934488724e-07,8.44460388195205
"1553962_s_at",-1.38771739521183,5.88019034306211,-6.32604056192352,2.64970212479131e-08,3.77173818466454e-07,8.4425776774548
"1557190_at",1.33829421254748,6.30761741103482,6.3245897470683,2.66514260308936e-08,3.79272961540633e-07,8.43685382056676
"241880_x_at",-1.05407354279505,4.37216423076219,-6.32341408717542,2.67772017533299e-08,3.80963701759904e-07,8.43221574792292
"202338_at",1.81873042294284,8.24346837635077,6.32169136905765,2.69625680907695e-08,3.83501147336843e-07,8.42541984850931
"229858_at",-1.22972588585451,7.65793220013035,-6.31999877049353,2.714593356747e-08,3.85908454966568e-07,8.41874318623958
"205112_at",-1.30803616793023,6.61606390291635,-6.31776435166889,2.73898926945835e-08,3.89174215976183e-07,8.40992988516504
"232179_at",-1.42252149329365,5.42450666003541,-6.31763143414373,2.74044733073582e-08,3.89280222935777e-07,8.40940563652552
"1557300_s_at",-1.7589102729038,6.25725811344282,-6.31745004968334,2.74243830099486e-08,3.89461854823101e-07,8.40869023044966
"229477_at",1.89200875589887,8.20039672541811,6.31620221236285,2.75617416947881e-08,3.91310887344207e-07,8.4037687126673
"204777_s_at",3.06532829801803,9.06067039380248,6.31536813729498,2.76539349416063e-08,3.92517884977239e-07,8.40047921543078
"212730_at",1.18422713368128,7.98820047185994,6.31423015918367,2.77802133992689e-08,3.94003415721149e-07,8.39599132277244
"1555387_at",2.95840436633647,8.59773516034889,6.31299966646494,2.7917401859609e-08,3.9584645919972e-07,8.39113878899573
"221927_s_at",1.19362191642678,9.37621149545471,6.31242141199834,2.79821038159618e-08,3.96661012739878e-07,8.3888584785955
"1569241_a_at",1.43218285597957,5.87817854369578,6.31194173539127,2.80358886047108e-08,3.97320427543432e-07,8.38696694091306
"1569482_at",-1.90690171585322,3.889555613125,-6.30901936603779,2.8365788946898e-08,4.01787437997836e-07,8.37544371287781
"214710_s_at",1.92257750962456,8.83934316218395,6.30768329204063,2.85178958946547e-08,4.03740069781738e-07,8.37017584088418
"227002_at",-1.18953037002378,6.13867824047812,-6.30767877499444,2.85184115134353e-08,4.03740069781738e-07,8.37015803152033
"219643_at",-2.01797125871508,4.36161386298628,-6.30724605088259,2.85678496879434e-08,4.04269781727643e-07,8.3684519434816
"239331_at",-1.93987184764632,6.56260166999929,-6.30722185868298,2.8570616124291e-08,4.04269781727643e-07,8.36835656245154
"238795_at",1.00920705127528,6.90733953091952,6.30373328050944,2.89723389763996e-08,4.09848029375071e-07,8.35460326942142
"226955_at",-1.28648365629546,6.40412024426519,-6.30195004855601,2.9179844304928e-08,4.12463285256447e-07,8.34757378664643
"222181_at",-1.09839823313322,6.07773862497892,-6.29722080719402,2.97373295590975e-08,4.20017694043828e-07,8.32893343421771
"1562839_at",-1.28020868455236,3.82263105044322,-6.29711595647936,2.97498084071782e-08,4.20085427340513e-07,8.32852020149696
"242879_x_at",-1.58928810062978,6.65142750474352,-6.29645192783722,2.98289587606234e-08,4.21094324874022e-07,8.32590320069753
"223296_at",1.56080202945116,8.89505203889567,6.29507179589311,2.99941356235229e-08,4.2318675780057e-07,8.32046417657468
"241979_x_at",-1.16233225215504,3.72960226078969,-6.2950196020586,3.0000400059168e-08,4.2318675780057e-07,8.32025848907595
"234276_at",2.01935398025773,8.04702194220117,6.29431281060253,3.00853588687208e-08,4.24275727662448e-07,8.31747317746969
"209916_at",1.04037651726071,8.30469696762375,6.293097440225,3.02320091485425e-08,4.26124026861707e-07,8.31268383991062
"228407_at",1.58404037368807,8.43853509818673,6.29286196011724,3.02605048021072e-08,4.26415747436909e-07,8.31175592282449
"1558964_at",-1.33339304341959,4.19771100879269,-6.29273530787104,3.02758421197925e-08,4.26521944833716e-07,8.31125684889714
"210778_s_at",-1.08592010455495,7.5810630051988,-6.29149984172682,3.04258595835625e-08,4.28414595089178e-07,8.30638861209643
"221216_s_at",1.17846455842935,8.07619915328299,6.29078371197253,3.05131535954935e-08,4.2953312894789e-07,8.30356687468797
"207177_at",-1.02715204633699,4.61338789161546,-6.28806668933337,3.08466159098176e-08,4.34003789209799e-07,8.2928617924495
"1552347_at",-1.00575024314387,6.92643765352116,-6.28760564241751,3.09035582633947e-08,4.34693091857758e-07,8.29104537440265
"210652_s_at",2.09220588059866,7.1637991937348,6.28714285690387,3.09608202172308e-08,4.35386534304809e-07,8.2892221385215
"212681_at",-1.68956793980006,6.74567115965354,-6.28632043519529,3.10628409896607e-08,4.36708879174518e-07,8.28598212283099
"210248_at",1.10981736598143,7.78899277313755,6.28584502103473,3.11219677913793e-08,4.37427657838988e-07,8.28410922538502
"1554250_s_at",-1.61216688520879,6.51139237809751,-6.2855382671638,3.11601777245711e-08,4.37852150370323e-07,8.28290078423283
"229966_at",-1.2803675306602,8.64526600415503,-6.28388687981096,3.13666792180326e-08,4.40414274844872e-07,8.27639546966219
"206404_at",-2.51884553651929,7.8259907922806,-6.2831039852156,3.1465051875052e-08,4.41682082482277e-07,8.27331155320111
"234279_at",-1.35428172020947,5.12332996954946,-6.28272008081488,3.15134021986125e-08,4.42247244663537e-07,8.27179934082169
"222327_x_at",1.01578459743105,7.81511848576115,6.28257667782642,3.15314817971719e-08,4.42387417824063e-07,8.2712344772664
"216548_x_at",1.11711079347426,8.22280634971697,6.28026955134544,3.18237723450318e-08,4.46144808452465e-07,8.26214714205001
"38671_at",-1.20313923279061,8.605705663634,-6.27813332322362,3.20968076223095e-08,4.49857205011477e-07,8.25373365393954
"227442_at",-1.62279248399297,7.16481378638319,-6.27730692623866,3.22030532102903e-08,4.51230634103697e-07,8.25047909091674
"236142_at",1.63720986992661,7.78226640852326,6.27724214587708,3.22113964174725e-08,4.51231898315478e-07,8.25022397359015
"235977_at",-1.1250233327919,7.04479221026294,-6.27638348583521,3.232218795004e-08,4.52552016944542e-07,8.24684246732841
"226338_at",-1.07618784195051,7.21926619361485,-6.27578817749462,3.23992214432208e-08,4.53514447621121e-07,8.24449813666391
"1567069_at",1.15634118476292,7.419388221217,6.27411464445117,3.26167553023507e-08,4.56325766672473e-07,8.23790803086457
"1563488_at",-1.71965453143293,6.97275554722001,-6.27237746457724,3.28440948886349e-08,4.59159792505751e-07,8.23106773977185
"237393_at",1.0705475037792,7.13096681155761,6.27237425276083,3.28445166619111e-08,4.59159792505751e-07,8.23105509339692
"220858_at",-2.2746461761664,6.90149628677479,-6.27197201799686,3.28973803161777e-08,4.59781254802408e-07,8.22947132535962
"210889_s_at",-1.6949253956655,7.19614739684254,-6.27118061242394,3.30016372155465e-08,4.61002686448648e-07,8.22635529877975
"210046_s_at",2.19345107385283,10.55721038645,6.27083774969558,3.30469063999911e-08,4.61517141103324e-07,8.2250053636666
"1559770_at",1.22348803558176,4.34975860073003,6.27072288881464,3.30620855933917e-08,4.61611218033373e-07,8.22455313201793
"1566956_at",1.21411314866974,12.1193263502892,6.2703807502026,3.31073411832946e-08,4.62007115670401e-07,8.22320607153325
"211579_at",-1.14142131539454,5.05943646176937,-6.26960983992843,3.32095368857471e-08,4.63314985768875e-07,8.2201709256005
"230783_at",-1.31278437347775,5.02165437772719,-6.26939180195689,3.32384978096945e-08,4.63600731567615e-07,8.21931250596579
"232500_at",-1.07220219590546,6.88948354774764,-6.26877169081326,3.33210011765207e-08,4.64514466936836e-07,8.2168711558614
"204870_s_at",-1.34296929826169,5.38028025553976,-6.26694173761879,3.35656554040327e-08,4.676865976594e-07,8.2096670499573
"219497_s_at",1.72486288135221,7.66125187671173,6.26474347434092,3.38619074630288e-08,4.71358270612993e-07,8.20101366160164
"240630_at",1.35434593473806,7.334695100201,6.26473057064259,3.38636540826308e-08,4.71358270612993e-07,8.20096286879418
"217713_x_at",-1.33533043664636,7.36609666862743,-6.26446113012832,3.39001454502784e-08,4.71746106514119e-07,8.19990227628497
"215358_x_at",-1.43879573798606,6.40063593057903,-6.26356561971066,3.40217083566445e-08,4.73317278473164e-07,8.19637737825914
"204663_at",1.21409928681461,8.59230250949722,6.26323941549173,3.40660969765276e-08,4.73814259015937e-07,8.19509340710087
"221260_s_at",1.31148358334361,8.97307452447486,6.2630846633806,3.40871751366348e-08,4.73986851626528e-07,8.19448429356287
"244723_at",1.60351481441344,6.89926599842332,6.26006422355669,3.4501177095322e-08,4.79499709630587e-07,8.18259639032821
"224101_x_at",-1.43184355610502,2.56937309036886,-6.25929940721065,3.46067969282982e-08,4.80845393152402e-07,8.1795864319134
"229724_at",2.21830190445413,8.40518869313277,6.25871843263476,3.46872428123894e-08,4.81840701414479e-07,8.17730004795506
"213879_at",1.22959714266402,8.54411564998663,6.25815570060729,3.47653395345941e-08,4.82802880125459e-07,8.17508550522522
"220317_at",-1.05580103741999,4.91844748450348,-6.25743351256613,3.48658213627372e-08,4.83995118753865e-07,8.1722435192749
"215962_at",1.68378159800617,4.1916870217614,6.25741146217268,3.48688938778505e-08,4.83995118753865e-07,8.17215674685258
"238913_at",-1.43130272141984,7.20920270045109,-6.25731854263408,3.48818442929746e-08,4.84051989014819e-07,8.17179109190332
"231895_at",1.35472840247582,8.01308911338292,6.25485287352991,3.52272387394153e-08,4.8847306063341e-07,8.16208872533548
"44654_at",1.70799460884649,10.0748466341998,6.2540518587626,3.53401743891498e-08,4.89914816107192e-07,8.1589369452996
"1560418_at",-1.12446364107273,3.67564637276482,-6.25187625556238,3.56487297319876e-08,4.93941788671166e-07,8.15037702017759
"204742_s_at",-1.0348742274647,7.33914807391442,-6.2491999188855,3.60319690867122e-08,4.98872603144085e-07,8.13984794935251
"205259_at",-1.16195930939481,7.34829913420862,-6.24892158368976,3.60720592573387e-08,4.99301225289871e-07,8.1387530040075
"212859_x_at",1.44948095572266,11.3559984953718,6.24764305260637,3.62567823064754e-08,5.01604142866028e-07,8.13372353164912
"211480_s_at",-1.53104121445881,5.18347252962652,-6.24756522778765,3.62680567334828e-08,5.01633190463742e-07,8.13341739327968
"226982_at",-1.68826318517097,6.03990818607317,-6.2446154987065,3.66979550648425e-08,5.07194310710379e-07,8.12181477227329
"1558819_at",-1.79976487180251,6.33415778551022,-6.24315605700841,3.69125214962286e-08,5.09773203537837e-07,8.11607462152966
"230110_at",-1.78263676370933,7.17584861023826,-6.24096371547815,3.72371789640316e-08,5.14126959560209e-07,8.10745250863388
"212468_at",-1.30335442430029,7.87787933384867,-6.23933576946621,3.74800874528765e-08,5.173002939233e-07,8.10105054855653
"1566665_at",1.89656904305482,5.36862910299295,6.23929667616459,3.74859399089916e-08,5.173002939233e-07,8.10089681767979
"1554296_at",-1.19269291423775,3.3504603536843,-6.23608070025009,3.79705039073645e-08,5.23722830760635e-07,8.08825109187798
"217080_s_at",1.48674953187356,7.65314251044663,6.23354541888224,3.83568793735287e-08,5.28785269729623e-07,8.07828309303313
"1566551_at",-1.055984089576,4.9158086724189,-6.23322113470614,3.84065805182336e-08,5.29336977523172e-07,8.07700817257388
"1557132_at",-2.89996707632174,5.15294057478737,-6.23069484571268,3.87959631590076e-08,5.34434186374085e-07,8.06707664790768
"237397_at",-1.27702212720875,6.43029953913031,-6.22996981410748,3.89084351628567e-08,5.35713596708433e-07,8.06422653585554
"241866_at",-1.66030787246142,5.0755451199458,-6.22976656586808,3.89400224464583e-08,5.35878612449058e-07,8.063427578102
"242248_at",-1.05236334682788,5.02364931241663,-6.22952754107298,3.89772023881782e-08,5.36255294558039e-07,8.06248799287809
"238733_at",-1.08866822122525,5.28414021714108,-6.2272898116531,3.93269897523407e-08,5.40795564564695e-07,8.05369210869103
"239218_at",-1.19684776716092,5.24966235133435,-6.22687250480727,3.93925639919527e-08,5.41424946269486e-07,8.05205187927233
"213017_at",-1.31106314958004,7.21488293996341,-6.22512598383578,3.96681851439364e-08,5.45076155502569e-07,8.04518745284466
"236407_at",1.37780222063907,5.48133461154551,6.2234234702311,3.99387018864366e-08,5.48655408452493e-07,8.038496448636
"207231_at",-1.07769101724011,6.17121960274794,-6.22281272895651,4.00361892950601e-08,5.49750325846598e-07,8.03609630066521
"215648_at",-1.10557785739684,5.25672972964712,-6.22279817800183,4.00385148152017e-08,5.49750325846598e-07,8.03603911767869
"225436_at",1.48027062958371,8.18334113617112,6.22250918340446,4.00847294231528e-08,5.50246693751163e-07,8.03490342075995
"229345_at",-1.09405956669966,4.66064541705204,-6.22177174840596,4.02028962751274e-08,5.51730259498642e-07,8.03200549270128
"200770_s_at",1.29075867549107,9.73362652394096,6.21994585961161,4.04969659136593e-08,5.55626502215639e-07,8.0248305900525
"230127_at",-2.00209686730915,4.30310720132397,-6.21985102483161,4.05122977207931e-08,5.55697410407517e-07,8.02445794727306
"1555786_s_at",1.28088972795684,12.2864246485134,6.21969625415719,4.05373316434081e-08,5.55869186355194e-07,8.02384979605145
"203217_s_at",-1.23115151110457,8.86623662410371,-6.2196479100695,4.05451543700871e-08,5.55869186355194e-07,8.02365983502013
"1558854_a_at",-1.62023880092348,5.8765209973814,-6.21566658846759,4.11945503057194e-08,5.64489232572734e-07,8.00801707139463
"205258_at",2.7427061631996,8.12955318519332,6.21515434877047,4.12788473936791e-08,5.65502626221349e-07,8.00600464289149
"1562612_at",-1.06640043655151,4.84219415829274,-6.2142345986655,4.14306362234437e-08,5.67297779994186e-07,8.00239133782494
"231075_x_at",-1.00107644959309,7.01354182362541,-6.21362544007442,4.15314718286948e-08,5.68536109723057e-07,7.99999828732021
"230518_at",1.54812922402889,9.57803739738713,6.21262674337988,4.16973154667856e-08,5.70520701488114e-07,7.99607508130163
"1556129_at",2.2025747872661,9.85420447962289,6.21247497010748,4.17225763598918e-08,5.7058075599727e-07,7.99547888018294
"222310_at",-1.37855330288151,6.28258491961674,-6.2117943151071,4.18360502034323e-08,5.71989508595314e-07,7.99280515184575
"209464_at",2.33866887718009,8.18124326973487,6.2114692363664,4.18903528850837e-08,5.72588760997988e-07,7.99152821315102
"226490_at",-1.84849838644549,7.10687123825613,-6.21098388342493,4.19715586170676e-08,5.73555353008791e-07,7.98962173390208
"1555703_at",-1.29281401113511,5.0659362345329,-6.20915932675497,4.22782289161415e-08,5.77521695220526e-07,7.98245515921863
"235298_at",1.38845060867355,8.41684624059696,6.20818412071619,4.2443050947204e-08,5.79563888745849e-07,7.97862491715593
"243514_at",-1.34522500927287,5.59189688142515,-6.20676196382312,4.26845559203151e-08,5.82570667734205e-07,7.97303948984149
"230469_at",1.96990287590428,4.65334297757798,6.20458704980498,4.30565287269966e-08,5.87500800636022e-07,7.9644982774336
"219187_at",1.11511697006692,8.28679740960112,6.20371278038414,4.32069579636849e-08,5.8925927330119e-07,7.96106510184534
"208987_s_at",-1.08340113905218,8.4459221103971,-6.20169028880428,4.35569535140293e-08,5.93736333427962e-07,7.95312342796426
"206125_s_at",2.4277520540804,9.20794544469289,6.20144094266648,4.36002974553388e-08,5.94030965205744e-07,7.95214437083195
"1559172_at",-1.17164458796892,4.52758651579908,-6.19930717198928,4.39729647710475e-08,5.98959105345546e-07,7.94376652825532
"235410_at",-1.14961507992449,7.53626625593907,-6.19827594669814,4.41542005718168e-08,6.01128216201216e-07,7.93971787878235
"210831_s_at",-1.13606184496581,6.33412868554033,-6.19672491863771,4.4428186192426e-08,6.047077620291e-07,7.93362877266072
"238619_at",-1.48731235053667,7.65384584954042,-6.19555076799845,4.46367176355832e-08,6.07243726480595e-07,7.92901948628585
"226145_s_at",-2.78677528038414,8.61488843183759,-6.19500451297151,4.47340640559797e-08,6.08265345003903e-07,7.92687516357252
"210016_at",-1.11374250175854,4.72922189898734,-6.19360403702464,4.49846011451284e-08,6.11519907411709e-07,7.92137781633241
"244324_at",1.8079087253087,8.70807818091406,6.19247640052393,4.51873394065368e-08,6.14123236900919e-07,7.91695168487645
"212023_s_at",1.56054226551657,8.52622158332821,6.19212242159953,4.5251168048965e-08,6.14837876013211e-07,7.91556230984294
"204092_s_at",1.55168670152087,9.57029975438827,6.19046197858987,4.55517702675783e-08,6.18614763879743e-07,7.90904530209674
"203812_at",1.33565163091465,9.12113458489896,6.18842297448487,4.59236155527816e-08,6.23200218502938e-07,7.90104309845827
"239196_at",-1.33659257078382,8.32248870904002,-6.18694828059957,4.61944235038867e-08,6.2671962905087e-07,7.89525598205232
"229796_at",1.44911764208592,9.10627495999907,6.1868200322943,4.62180492939627e-08,6.26770837419311e-07,7.89475271587386
"205466_s_at",-1.95567074245483,6.39802853603955,-6.18680334046014,4.6221125129852e-08,6.26770837419311e-07,7.89468721472998
"209919_x_at",1.60817155020392,8.6234352097464,6.18615285500268,4.63411494957704e-08,6.28242585837155e-07,7.89213465161669
"229047_at",2.52070215849365,7.83959282698171,6.18571009801305,4.6423021507132e-08,6.29040570236046e-07,7.89039727244631
"204709_s_at",1.91851885525741,6.89815338588739,6.17881680136181,4.77163409397056e-08,6.45364190040152e-07,7.86335203210356
"220476_s_at",2.43059897045261,8.40428895371215,6.17878636797124,4.77221293156348e-08,6.45364190040152e-07,7.86323264636223
"234704_at",2.36202844579244,8.04972287236605,6.17753391933251,4.79609475164684e-08,6.4843343359617e-07,7.85831960319563
"1561590_a_at",-1.18186092467401,4.84736505892879,-6.17503029025472,4.84418989407775e-08,6.53965635700496e-07,7.84849925156232
"243121_x_at",-1.19177730864895,5.24449858292442,-6.17476546044042,4.84930519666103e-08,6.54494597944809e-07,7.84746053002967
"239771_at",-1.41760587987115,6.54242876713619,-6.17306497071074,4.88227870387605e-08,6.58619758535463e-07,7.8407911010601
"219211_at",1.72322617690227,8.30282005584119,6.17196540776151,4.90371810135529e-08,6.61348759722744e-07,7.83647879465109
"238295_at",-1.10904824942213,7.32703687289071,-6.17138661345379,4.91504095966557e-08,6.62712366139864e-07,7.83420893662772
"219148_at",2.36857703474478,8.26939695199683,6.16875211572094,4.96690752727589e-08,6.69375570751317e-07,7.82387791231496
"226129_at",1.33450505276933,9.53233114690811,6.16736911391094,4.99435210388875e-08,6.7274255057925e-07,7.81845500548695
"231181_at",-3.62723538079821,7.07154216465048,-6.16706302097515,5.00044656218631e-08,6.73240655731607e-07,7.81725482245768
"234164_at",-1.39644996210888,5.35261145975229,-6.16402368972318,5.06136253544188e-08,6.81097702744978e-07,7.80533850592556
"214961_at",-1.17831711738771,5.70405021653632,-6.16365743263077,5.0687527463586e-08,6.81924351395563e-07,7.80390262215551
"238951_at",-1.11054213457304,4.87256309039845,-6.16268917418995,5.08834148858534e-08,6.84391318298656e-07,7.80010674218344
"238017_at",-2.33531592261839,4.95772321621955,-6.16152524347382,5.11198819328368e-08,6.87064784827397e-07,7.79554396750704
"1556355_x_at",1.05464023155724,9.96441194847093,6.15938838355506,5.15568506598223e-08,6.92597250571446e-07,7.78716774786203
"207869_s_at",-1.59172214994587,3.84047770598499,-6.15885826972321,5.16658260942992e-08,6.93890700492707e-07,7.78508988458951
"39402_at",1.52998799286008,10.2295763980233,6.15772698056008,5.18991491278675e-08,6.96682047278703e-07,7.78065577539
"229861_at",-1.05993749608276,6.40036125129339,-6.15724251241785,5.19993874935652e-08,6.97856286502376e-07,7.77875695750285
"213355_at",1.24373939439418,7.93045576923692,6.15600190960713,5.22569487817167e-08,7.01140779052849e-07,7.77389473106465
"212822_at",-1.17577289293827,8.43115590999874,-6.1558991688141,5.22783353831377e-08,7.01255639615568e-07,7.77349207603843
"242292_at",-1.05176107296975,5.52850717167769,-6.15554345466485,5.23524481447829e-08,7.02077533067452e-07,7.77209799768692
"223170_at",-2.42988736919529,8.22515712300089,-6.15530005034675,5.24032212401283e-08,7.02586101349684e-07,7.77114408445514
"234625_at",-1.0963493886806,5.36722958191999,-6.15267664847215,5.29535589031357e-08,7.09616625742389e-07,7.7608634639513
"209549_s_at",-1.18565602161425,9.61437557539753,-6.15237127412268,5.30179914320816e-08,7.10305974405553e-07,7.75966683258734
"242008_at",-1.18133605467934,6.0977304491438,-6.15153720748936,5.31943717222291e-08,7.12319929932128e-07,7.75639856064079
"221605_s_at",1.55758294424156,8.16075186878676,6.15093893037152,5.33212476132778e-08,7.13669330050419e-07,7.75405429529918
"213922_at",-1.28486217859702,7.60461080663069,-6.14938393560001,5.36524179864923e-08,7.1757484183255e-07,7.74796154117355
"203748_x_at",-1.34210254767676,8.73557786243595,-6.14705229091205,5.41528167364857e-08,7.24090304491894e-07,7.73882647762221
"233049_x_at",-1.32605939128634,9.4427491631367,-6.14695278020133,5.41742755287979e-08,7.24200125803674e-07,7.73843662829237
"1559807_at",-1.24005519608825,5.26960482314997,-6.14633994801664,5.43066144104319e-08,7.25791772889358e-07,7.7360357949801
"239051_at",1.8801463934961,7.80665754538848,6.14612804709539,5.43524481483909e-08,7.26226809020839e-07,7.73520566569295
"233244_at",-1.84300681953755,6.71970355921707,-6.14580002786709,5.442347365639e-08,7.26998148586153e-07,7.73392065349951
"204694_at",1.17277071015053,6.11577797746556,6.14455569991828,5.46937434049857e-08,7.30251628978656e-07,7.72904617235965
"244753_at",-1.53035905127745,7.67651183442898,-6.14384516309489,5.48486691809125e-08,7.32141354361912e-07,7.72626285835121
"229603_at",-1.42657502202393,6.99464029019322,-6.14120223734524,5.54287609694032e-08,7.39523549536877e-07,7.7159107264641
"242103_at",1.84383718243126,8.16524737528483,6.14097947668318,5.54779313023791e-08,7.3981851072136e-07,7.71503824339902
"234819_at",2.30123720597328,7.68731747237609,6.13756325951195,5.62374358626324e-08,7.49215839617307e-07,7.70165903270932
"234196_at",-1.53032546791169,5.5359100011389,-6.13717329109986,5.63247875158072e-08,7.50196774038187e-07,7.70013189081121
"1555772_a_at",1.24931318920073,4.78401343638556,6.13685097826189,5.63970860224993e-08,7.50976784773539e-07,7.69886971166949
"203323_at",-1.82994764418343,7.94414638399822,-6.13628181966048,5.6524979554387e-08,7.52496532051646e-07,7.69664092513205
"1560830_a_at",-1.23732695566706,8.61137459813273,-6.13422629912887,5.69892659743306e-08,7.58492725692922e-07,7.68859209494173
"216604_s_at",-1.38523688628956,7.84621117984133,-6.13389347529327,5.70647965380711e-08,7.59172255567478e-07,7.6872889182442
"1556678_a_at",-1.18249983217823,5.36931647366667,-6.13387896060646,5.70680927367597e-08,7.59172255567478e-07,7.68723208619139
"218350_s_at",1.07282408804853,10.0646704660209,6.13357133522756,5.71379970155272e-08,7.59917291856957e-07,7.68602759159025
"208267_at",1.75083627953406,7.9748218556324,6.13138340919495,5.76376315984519e-08,7.66003283336256e-07,7.67746131193805
"206527_at",1.22659939255351,7.56163781180241,6.13115099809624,5.76909586825116e-08,7.6652567824212e-07,7.67655141108375
"203424_s_at",-1.97273763918694,7.23298835984608,-6.13103326500744,5.77179913750665e-08,7.66698537033955e-07,7.6760904837067
"1562966_at",2.20022876153025,8.55670581611792,6.12973977843648,5.8015816589074e-08,7.70467518097552e-07,7.67102661060564
"210797_s_at",-1.12275288451556,6.80520405085985,-6.12959967440748,5.80481668009124e-08,7.70522825889752e-07,7.67047813385188
"213156_at",-1.59538679327701,7.6048969796315,-6.12711701950097,5.86243890860103e-08,7.77982639145052e-07,7.66075962528989
"241600_at",-1.0768243120729,7.66567007218865,-6.12704043736266,5.86422535686203e-08,7.78030869658897e-07,7.66045985610176
"218069_at",1.0392874763629,11.2393197207291,6.12525498415254,5.90602824919313e-08,7.8338693480018e-07,7.65347124828864
"211695_x_at",1.49028271054886,7.24727106895456,6.12486779200079,5.91513248289668e-08,7.84404240849809e-07,7.65195577412868
"229199_at",-1.37712309173371,4.26602735935847,-6.12405137865852,5.93437479999544e-08,7.86655671443165e-07,7.64876040612927
"1564552_at",1.19544624773112,5.88953730550154,6.12402540837938,5.93498791898135e-08,7.86655671443165e-07,7.64865876264051
"202772_at",1.16526770294304,10.8961523334426,6.12290121866549,5.96158858995712e-08,7.89971396664489e-07,7.64425897374116
"220161_s_at",1.61327212893123,10.4252584437597,6.12284620408849,5.9628933772919e-08,7.89971396664489e-07,7.64404366630794
"233177_s_at",1.13250620525821,9.01873559691876,6.11733339661929,6.09508640837273e-08,8.06507379907501e-07,7.62247108529864
"242877_at",-1.42796193823584,6.26135948598477,-6.1135624127574,6.18718019743018e-08,8.18099340494547e-07,7.60771751563878
"203824_at",-3.22868378850808,6.72800821938573,-6.11092785241092,6.25233737646086e-08,8.26315073865113e-07,7.59741150728002
"218567_x_at",1.14646624083893,9.34375374291932,6.11014436133367,6.27184527695281e-08,8.28692944701293e-07,7.59434683339085
"207119_at",-1.56340579249386,5.02416386920409,-6.10945258210659,6.28911979612851e-08,8.30774643279359e-07,7.59164098256611
"1566989_at",1.27506748491954,11.1313983031109,6.10826626326606,6.31885334076818e-08,8.3450074011232e-07,7.58700096014385
"227065_at",-1.3722657598096,8.02159516565912,-6.10766762437963,6.33391028027205e-08,8.36287236353234e-07,7.58465960787408
"220102_at",-1.97093706597157,5.58387035159062,-6.10492232210264,6.40341657158536e-08,8.45260263282061e-07,7.57392316370663
"222371_at",-1.11967003867901,6.4679485354919,-6.1035640910048,6.43808352048073e-08,8.49631224914999e-07,7.56861181000424
"212763_at",1.27270115103731,7.77177466130164,6.10210985072204,6.47540710990187e-08,8.53938455701603e-07,7.56292536121373
"228027_at",-1.86129108787763,8.99426223443331,-6.10023166367828,6.52392882472492e-08,8.60129752813684e-07,7.55558170635159
"211519_s_at",1.03880069756402,7.22446674231258,6.09845008085569,6.57028766618045e-08,8.66032975285477e-07,7.54861632743571
"204127_at",1.38334067995841,9.9415946037284,6.09837480391602,6.57225362890241e-08,8.6608331443779e-07,7.54832203230969
"207857_at",-1.09283753686541,6.010697309116,-6.09806859511714,6.58025670935099e-08,8.66929001406663e-07,7.54712491927477
"227372_s_at",1.17602630768869,9.71819437326868,6.09747970241458,6.59567517138814e-08,8.68541762995295e-07,7.54482270804325
"201292_at",2.06951498490517,9.72681794860504,6.09645012628419,6.62271769829874e-08,8.71473141166026e-07,7.54079783590775
