"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"229072_at",-2.85792537267221,5.65101988288903,-6.23909156701898,0.000179937278245686,0.0059536417525378,1.18388581702774
"1554341_a_at",-1.69375714085359,5.68820770110327,-6.23880167016156,0.000179997618965615,0.0059536417525378,1.18354413823255
"218274_s_at",1.19232502026512,7.71149507736466,6.23791731647137,0.000180181829942498,0.00595537056729484,1.18250174619239
"226792_s_at",2.69164934983254,6.05824141967651,6.23750525515288,0.000180267732764023,0.00595537056729484,1.18201600974002
"205076_s_at",-1.65742198959235,7.15526122675682,-6.23461667088258,0.000180871177599084,0.00596798897361221,1.17861028275359
"242882_at",2.34922422134634,5.51228949181923,6.23459987448166,0.000180874692934306,0.00596798897361221,1.1785904758465
"236090_at",-1.22415463128678,5.3947333636841,-6.23381586850354,0.000181038861477649,0.00596798897361221,1.17766590401926
"221783_at",1.20984581609856,6.18960809393627,6.23358944286665,0.000181086304658851,0.00596798897361221,1.17739886594536
"242909_at",3.11111243673615,4.52574620172412,6.22866121486675,0.000182122296649955,0.00599851600562426,1.17158489858683
"215808_at",2.18914517936433,3.26947728726874,6.22720557922114,0.000182429532983903,0.00600501789036417,1.16986698753439
"213646_x_at",1.22623246777374,11.5887047679632,6.22620267623646,0.000182641542232919,0.00600837925486454,1.16868320774811
"227196_at",2.69893368334358,8.14668332197622,6.2237608835125,0.00018315885377494,0.00601817290033431,1.16580043459662
"214734_at",1.61680716012466,6.90620777311284,6.22375835136774,0.0001831593910591,0.00601817290033431,1.1657974447161
"207172_s_at",-2.60200946791225,7.43694640424914,-6.22249791154197,0.000183427052055937,0.00602334779048551,1.16430904252892
"229376_at",-4.04032055281799,4.27831170390589,-6.21902475611832,0.000184166810338145,0.00604203195511473,1.16020657051272
"201090_x_at",1.23012703861992,11.3651026927535,6.218789429791,0.00018421705110519,0.00604203195511473,1.15992854256188
"242140_at",-1.26697369355411,6.67850413731098,-6.21566456717172,0.000184885613284993,0.00605681301290554,1.15623590791459
"210754_s_at",1.5401139220267,6.75144928998139,6.21564750272588,0.000184889271486774,0.00605681301290554,1.15621573914603
"215366_at",1.31933822411417,5.15157106269805,6.21226158022479,0.00018561669906063,0.00607492406269096,1.1522130414904
"241994_at",4.79621198132988,4.12711518624404,6.21204030752387,0.00018566434583917,0.00607492406269096,1.15195140549187
"225886_at",-1.08354116735407,8.42464251877171,-6.2114774267363,0.000185785611572473,0.00607525616789771,1.15128581593827
"219468_s_at",1.78153118155725,6.07578666380946,6.20995443953447,0.000186114154773156,0.00607940686113652,1.14948470436387
"241689_at",-2.00405567325596,5.59535177196625,-6.20985825118452,0.000186134926118748,0.00607940686113652,1.1493709392827
"212218_s_at",1.61548384815718,6.30028610548133,6.20858767860866,0.000186409537280587,0.00608474116466632,1.14786806879121
"1557374_at",-1.76577802549348,4.93521829016729,-6.20730218243536,0.000186687824772882,0.00608764229808777,1.14634731329279
"209236_at",-1.5807959020068,7.52751201635282,-6.20714861482454,0.000186721099842582,0.00608764229808777,1.14616562552522
"206296_x_at",1.2260573984922,4.33194078398638,6.20660348135454,0.000186839271879823,0.00608786483315216,1.14552064426943
"209435_s_at",1.28197347799896,8.43339594434233,6.20545865470752,0.000187087709475114,0.00609232907418215,1.14416599159342
"218149_s_at",-1.19983203299291,9.72748344433627,-6.20492367006937,0.000187203929721119,0.00609245964941636,1.14353289021362
"237945_at",-2.88547689017165,5.84195083253359,-6.20405109643367,0.000187393657318528,0.00609245964941636,1.14250019855699
"230285_at",-1.25063334784726,6.39958070811315,-6.20311201355027,0.00018759808122665,0.00609245964941636,1.14138867248118
"209726_at",-2.1260233343714,7.25966890645896,-6.20288703085241,0.000187647092696383,0.00609245964941636,1.14112235777709
"224564_s_at",1.52685714090863,8.60481875404304,6.20249170684989,0.00018773324616869,0.00609245964941636,1.14065439064313
"216470_x_at",2.53820585719987,4.57591003707901,6.20236759954729,0.000187760301952749,0.00609245964941636,1.14050747331421
"203687_at",2.27298482606387,5.2111257141302,6.20104625427855,0.000188048623857839,0.00609819603168881,1.13894313882868
"228109_at",-2.43287885760295,8.07621941755825,-6.19944953620248,0.000188397679075807,0.00610589395582084,1.13705246118761
"213001_at",-1.72659760216441,7.71461307430816,-6.19828732492874,0.000188652193099253,0.00611052053181377,1.13567605654711
"221799_at",1.67519667944145,5.63291993400961,6.19756605345793,0.000188810334213591,0.00611202192014688,1.13482175968085
"203693_s_at",2.19896161394671,7.4850361532293,6.19595546488094,0.000189163984389519,0.00611984665473191,1.13291386078765
"217529_at",1.24226505233687,5.77294909477831,6.19544409980862,0.000189276420439846,0.00611986297312156,1.13230802207492
"228139_at",1.2395919284552,5.70087660860165,6.19386184759153,0.000189624780116804,0.00612750286813608,1.1304332168552
"1558121_at",-2.28608672522105,1.14304336261052,-6.19296310569626,0.000189822965500781,0.00612994722097846,1.12936814235312
"240584_at",-1.23797403904553,4.79148933708944,-6.19250235009195,0.000189924656467079,0.00612994722097846,1.12882206897672
"240304_s_at",3.04767213658836,5.18992536633081,6.19170304847178,0.00019010120746227,0.00613202567433606,1.12787468974831
"212413_at",-1.12043174781592,5.39854755816448,-6.19002928288905,0.000190471492949964,0.0061352691187822,1.12589055048884
"235852_at",2.90240587199808,5.19964377195125,6.18919588539666,0.000190656158630884,0.0061352691187822,1.12490246403931
"57539_at",1.52361737011158,6.61602505664605,6.18868004422075,0.000190770557686514,0.0061352691187822,1.12429082687367
"211186_s_at",2.23884122291975,1.66787477650482,6.18860023592797,0.000190788263622008,0.0061352691187822,1.12419619414112
"211015_s_at",1.4734929923385,7.55593364421565,6.18837274273035,0.000190838744175425,0.0061352691187822,1.12392643897476
"201467_s_at",2.67139767423346,4.66736605963775,6.18801209448988,0.00019091880164867,0.0061352691187822,1.12349877715767
"212797_at",1.63769685532792,2.96678537914834,6.1877038628185,0.000190987252677957,0.0061352691187822,1.1231332570067
"218780_at",1.62553441211368,7.72221148971504,6.18699565815591,0.000191144629996673,0.00613671911043341,1.1222933730374
"238102_s_at",-1.21848662886628,7.33364025662628,-6.18516343448267,0.000191552445174783,0.00614539870602362,1.12012014599347
"200803_s_at",1.55404051073574,9.42687832348184,6.1843625038,0.00019173101451102,0.00614539870602362,1.11917000063239
"213954_at",-2.69953523811358,5.45989695998506,-6.18426764546153,0.000191752175445383,0.00614539870602362,1.11905746399323
"243401_at",-2.14982058805765,3.16943492160169,-6.18312955953037,0.000192006258058918,0.00614734144821795,1.11770717862515
"216491_x_at",3.94295397515424,2.9639310736901,6.18298900749843,0.000192037662433585,0.00614734144821795,1.11754040748324
"200895_s_at",1.59540860565492,8.61649364308357,6.18177106742759,0.00019231002927669,0.00615245807530897,1.11609515062748
"228865_at",4.23006342572525,3.9774295443391,6.18066324360093,0.000192558137698892,0.00615679308695142,1.11478037897933
"205619_s_at",3.76243220076091,3.83306539249163,6.17989842104912,0.000192729631666026,0.00615743402431172,1.11387258137121
"213891_s_at",-1.46037145187594,10.0211041862719,-6.17956956642526,0.000192803421117909,0.00615743402431172,1.1134822254647
"225383_at",-1.50772817299136,9.64408412547255,-6.1768472683503,0.000193415446406801,0.00617177864916728,1.11025022169015
"200636_s_at",2.21390741666927,9.59107363089937,6.17656802070705,0.000193478346678971,0.00617177864916728,1.10991862988817
"222618_at",-1.48270578563657,7.80805662445483,-6.17584123697397,0.000193642158896697,0.00617340235433056,1.10905556064761
"200847_s_at",-1.25462275819294,10.786542491661,-6.17450693139968,0.000193943297315494,0.00617939963911693,1.10747085224761
"222976_s_at",1.39311272792805,10.2393680520007,6.17365718115118,0.000194135343605786,0.00618191608133159,1.10646150134313
"237575_at",-3.18610006551645,2.84396687134906,-6.17228709728083,0.000194445424896178,0.00618818603387576,1.10483387100327
"225779_at",1.43783349147619,4.84018688152357,6.17080435852952,0.000194781612674788,0.00619527904188134,1.10307210805115
"205258_at",4.30541986041609,6.60495204186874,6.1694275879436,0.000195094342773124,0.00620161813437241,1.10143597432124
"232808_at",-1.53220892556809,6.31604541677623,-6.16865523382214,0.0001952700214167,0.00620359582856368,1.10051800199052
"202961_s_at",1.46616346699532,10.1431353985927,6.16583548783727,0.000195912866650912,0.00622040417197365,1.09716590521562
"218025_s_at",-1.19961720329078,9.01019688713449,-6.16530642133913,0.00019603374068843,0.00622062958336616,1.09653682804097
"228857_at",-1.65346655640385,7.96858727473054,-6.16472396979642,0.000196166905704332,0.00622124452980531,1.09584422821667
